codeMagasin;NomMagasinConcurrent;AdresseMagasinConcurrent;CodePostalMagasinConcurrent;VilleMagasinConcurrent;NomEnseigne;CodeProduit;TypeCommanditaire;OffreNiveau1;OffreNiveau2;OffreNiveau3;NumTarif;DateDébutTarif;DateFinTarif;DateRelevé;NotrePrix;PrixConcurrent
1831;carrefour(325);c cial carrefour;10600;la chapelle st luc;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;11.09;73.91
1831;carrefour(325);c cial carrefour;10600;la chapelle st luc;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;33.22;52.6
1831;carrefour(325);c cial carrefour;10600;la chapelle st luc;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;43.51;90.03
1136;Géant(326);rte d hennebont;56600;Lanester;Casino;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;33.91;28.91
1136;Géant(326);rte d hennebont;56600;Lanester;Casino;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;53.54;37.91
1136;Géant(326);rte d hennebont;56600;Lanester;Casino;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;57.55;65.6
1834;carrefour(327);route de nime;30300;beaucaire;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;11.87;13.73
1834;carrefour(327);route de nime;30300;beaucaire;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;14.99;44.86
1834;carrefour(327);route de nime;30300;beaucaire;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;34.95;83.84
1136;komogo(342);c c geant;56600;lanester;Casino;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;87.77;90.78
1136;komogo(342);c c geant;56600;lanester;Casino;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;50.2;68.43
1136;komogo(342);c c geant;56600;lanester;Casino;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;76.15;47.65
1744;CARREFOUR(363);centre commercial merignac soleil;33700;merignac;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;77.85;50.58
1744;CARREFOUR(363);centre commercial merignac soleil;33700;merignac;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;3.63;82.21
1744;CARREFOUR(363);centre commercial merignac soleil;33700;merignac;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;14.56;12.01
1744;PHONE HOUSE(364);centre commercial merignac soleil;33700;merignac;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;18.38;15.48
1744;PHONE HOUSE(364);centre commercial merignac soleil;33700;merignac;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;76.45;30.53
1744;PHONE HOUSE(364);centre commercial merignac soleil;33700;merignac;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;24.92;46.65
1157;auchan semecourt(365); cc auchan semecourt;57280;semecourt;Auchan;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;96.51;18.05
1157;auchan semecourt(365); cc auchan semecourt;57280;semecourt;Auchan;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;47.53;17.77
1157;auchan semecourt(365); cc auchan semecourt;57280;semecourt;Auchan;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;15.21;54.09
1144;Releve du 8 octobre(367);avenue des champs;75008;PARIS;Fnac;606751;2;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;79.1;97.09
1144;Releve du 8 octobre(367);avenue des champs;75008;PARIS;Fnac;609708;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;75.53;88.75
1725;-368;NULL;0;NULL;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;39.24;77.03
1725;-368;NULL;0;NULL;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;80.33;67.19
1725;-368;NULL;0;NULL;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;95.59;37.4
1730;carrefour(372);CC CARREFOUR LES 7 CHEMINS;69120;VAULX EN VELIN;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;78.49;86.64
1730;carrefour(372);CC CARREFOUR LES 7 CHEMINS;69120;VAULX EN VELIN;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;76.61;56.16
1042;carrefour(373);14 RUE DE BERNE;68110;ILLZACH;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;28.21;71.11
1042;carrefour(373);14 RUE DE BERNE;68110;ILLZACH;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.39;29.25
1042;carrefour(373);14 RUE DE BERNE;68110;ILLZACH;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.49;90.44
1042;The Phone House(374);14 RUE DE BERNE;68110;ILLZACH;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;8.83;58.87
1042;The Phone House(374);14 RUE DE BERNE;68110;ILLZACH;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;1.74;96.73
1009;the phone house(375);cc toison d or;21000;dijon;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;62.43;90.36
1009;the phone house(375);cc toison d or;21000;dijon;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;17.48;36.2
1746;geant casino(376);cc geant;21300;chenove;Casino;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;27.61;14.35
1746;geant casino(376);cc geant;21300;chenove;Casino;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;49.4;17.09
1009;carrefour(377);cc toiso d or;21000;dijon;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.12;10.14
1009;carrefour(377);cc toiso d or;21000;dijon;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;41.28;95.86
1009;carrefour(377);cc toiso d or;21000;dijon;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.81;95.58
1009;planete saturn(381);cc toison d or;21000;dijon;TelephoneStore;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;55.96;44.7
1009;planete saturn(381);cc toison d or;21000;dijon;TelephoneStore;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;73.03;86.93
1009;planete saturn(381);cc toison d or;21000;dijon;TelephoneStore;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;52.31;60.73
1840;cora(382);rn 74;21160;perrigny;Cora;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;67.39;70.95
1840;cora(382);rn 74;21160;perrigny;Cora;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;17.1;96.81
1794;Geant Casino(383);C.Cial La Thalie;71100;Chalon Sur saone;Casino;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;99.99;56.73
1794;Geant Casino(383);C.Cial La Thalie;71100;Chalon Sur saone;Casino;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;27.85;6.09
1794;Geant Casino(383);C.Cial La Thalie;71100;Chalon Sur saone;Casino;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;39.12;68.53
1146;-384;NULL;69130;ecully;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;80.25;25.02
1146;-384;NULL;69130;ecully;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;25.11;29.33
1146;-384;NULL;69130;ecully;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;86.02;15.67
1146;-385;NULL;69130;Ecully;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;59.41;32.3
1146;-385;NULL;69130;Ecully;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;9.01;95.99
1146;-385;NULL;69130;Ecully;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;18.66;31.21
1813;CARREFOUR(388);13 QUAI DE LA MARNE;51200;EPERNAY;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;35.06;45.28
1813;CARREFOUR(388);13 QUAI DE LA MARNE;51200;EPERNAY;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;23.13;18.39
1821;-390;c.cial auchan;33380;biganos;Auchan;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;84.3;13.45
1821;-390;c.cial auchan;33380;biganos;Auchan;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;17.76;94
1821;-390;c.cial auchan;33380;biganos;Auchan;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;79.76;51.79
1023;Carrefour(392);CC Cité Europe;62231;Coquelles;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;25.55;40.93
1023;Carrefour(392);CC Cité Europe;62231;Coquelles;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;53.05;68.41
1023;Carrefour(392);CC Cité Europe;62231;Coquelles;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;36.59;70.12
1023;The Phone House(393);CC Cite Europe;62231;Coquelles;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;76;30.56
1023;The Phone House(393);CC Cite Europe;62231;Coquelles;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;82.92;15.37
1023;The Phone House(393);CC Cite Europe;62231;Coquelles;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;90.94;81.04
1760;carrefour(396);235 rue etienne marcel;93100;montreuil;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.23;69.97
1760;carrefour(396);235 rue etienne marcel;93100;montreuil;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;86.32;25.51
1812;Cora Reims Nord(401);C. Cial CORA Nord;51100;REIMS;Cora;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;69.18;56.54
1812;Cora Reims Nord(401);C. Cial CORA Nord;51100;REIMS;Cora;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;99.1;84.29
1812;Cora Reims Nord(401);C. Cial CORA Nord;51100;REIMS;Cora;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;20.31;44.61
1812;Espace SFR(402);7/9 rue théodore Dubois;51100;REIMS;05-mai;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;88.52;18.88
1812;Espace SFR(402);7/9 rue théodore Dubois;51100;REIMS;05-mai;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.45;46.12
1812;Espace SFR(402);7/9 rue théodore Dubois;51100;REIMS;05-mai;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;82.8;26.07
1044;DUQUESNE(403);CC AVANT CAP;13480;CABRIES;05-mai;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;72.23;50.12
1044;DUQUESNE(403);CC AVANT CAP;13480;CABRIES;05-mai;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;64.4;83.96
1044;DUQUESNE(403);CC AVANT CAP;13480;CABRIES;05-mai;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;1.33;61.06
1138;internity(407);rue general foy;42000;st etienne;Internity;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.83;54.25
1138;internity(407);rue general foy;42000;st etienne;Internity;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.76;11.06
1135;Carrefour(409);Carre Senart;0;LIEUSAINT;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;82.42;31.38
1135;Carrefour(409);Carre Senart;0;LIEUSAINT;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;95.45;99.53
1135;Carrefour(409);Carre Senart;0;LIEUSAINT;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;76.3;35.82
1135;TPH(411);NULL;0;NULL;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;58.81;83.41
1135;TPH(411);NULL;0;NULL;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;14.53;14.07
1135;TPH(411);NULL;0;NULL;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;95.19;82.5
1026;-413;NULL;0;NULL;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;79.68;19.4
1026;-413;NULL;0;NULL;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;98.33;48.23
1026;-413;NULL;0;NULL;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;42.1;47.32
1725;-414;NULL;53000;laval;Internity;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;12.52;90.06
1725;-414;NULL;53000;laval;Internity;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.56;50.82
1107;phone house(416);rue de la republique;69002;lyon;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;86.91;56.87
1107;phone house(416);rue de la republique;69002;lyon;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;83.81;51.6
1107;phone house(416);rue de la republique;69002;lyon;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;79.43;94.55
1064;-417;Rte de romans;26000;valence;Internity;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;80.16;9.56
1064;-417;Rte de romans;26000;valence;Internity;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.12;15.85
1064;-418;Rte de romans;26000;valence;Casino;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;33.54;94.54
1064;-418;Rte de romans;26000;valence;Casino;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;97.03;31.04
1064;-418;Rte de romans;26000;valence;Casino;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;43.56;77.93
1765;leclerc (419);NULL;91170;viry chatillon;Leclerc;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;72.65;95.53
1765;leclerc (419);NULL;91170;viry chatillon;Leclerc;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;58.29;54.51
1145;the phone house(421);centre commercial geant;86000;poitiers;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;22.65;12.65
1145;the phone house(421);centre commercial geant;86000;poitiers;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;89.59;6.64
1145;GEANT(422);centre commercial geant;86000;poitiers;Casino;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;22.94;6.86
1145;GEANT(422);centre commercial geant;86000;poitiers;Casino;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;85.64;7.95
1153;carrefour(441);ccial carrefour creches;71680;creches sur saone;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;79.02;91.16
1153;carrefour(441);ccial carrefour creches;71680;creches sur saone;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;22.64;42.77
1153;carrefour(441);ccial carrefour creches;71680;creches sur saone;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;97.35;93.69
1080;-443;NULL;64230;lescar;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;86.8;84.66
1080;-443;NULL;64230;lescar;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;44.58;95.86
1080;-443;NULL;64230;lescar;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;80.9;69.81
1080;-444;NULL;64230;lescar;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;68.51;81.94
1080;-444;NULL;64230;lescar;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;57.23;9.57
1080;-444;NULL;64230;lescar;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;2.52;73.4
1005;-446;c.c grand var;83160;la valette;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.47;65.06
1005;-446;c.c grand var;83160;la valette;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.52;6.9
1005;-446;c.c grand var;83160;la valette;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;84.06;65.81
1005;-447;c.c grand var;83160;la valette;Agence FT;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;85.7;20.73
1005;-447;c.c grand var;83160;la valette;Agence FT;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;72.81;12.56
1005;-447;c.c grand var;83160;la valette;Agence FT;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;71.62;19.66
1799;CARREFOUR(462);ZAC AGEN SUD;47000;AGEN;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;66.73;85.58
1799;CARREFOUR(462);ZAC AGEN SUD;47000;AGEN;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.44;36.56
1731;carrefour(465);ccial salamandrier;83300;draguignan;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;96.3;76.63
1731;carrefour(465);ccial salamandrier;83300;draguignan;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.5;9.46
1731;carrefour(465);ccial salamandrier;83300;draguignan;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;76.78;34.17
1098;CARREFOUR(468);CENTRE COMMERCIAL;31120;PORTET;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;87.8;66.54
1098;CARREFOUR(468);CENTRE COMMERCIAL;31120;PORTET;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.52;90.45
1098;CARREFOUR(468);CENTRE COMMERCIAL;31120;PORTET;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;42.62;42.88
1004;auchan meriadeck(475);rue claude bonnier;33092;bordeaux;Auchan;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;56.23;96.12
1004;auchan meriadeck(475);rue claude bonnier;33092;bordeaux;Auchan;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.67;80.49
1004;auchan meriadeck(475);rue claude bonnier;33092;bordeaux;Auchan;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;59.5;38.15
1011;Carrefour Les Ulis(479);Centre Commerciale Ulis 2;91940;Les Ulis;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;81.44;3.65
1011;Carrefour Les Ulis(479);Centre Commerciale Ulis 2;91940;Les Ulis;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;6.37;11.31
1011;The Phone Housse(480);Centre Commercial Ulis;91940;Les Ulis;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;58.57;7.34
1011;The Phone Housse(480);Centre Commercial Ulis;91940;Les Ulis;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;18.02;64.81
1011;The Phone Housse(480);Centre Commercial Ulis;91940;Les Ulis;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;7.57;58.73
1706;-485;NULL;0;NULL;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.85;26.68
1706;-485;NULL;0;NULL;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;92.05;41.92
1706;-485;NULL;0;NULL;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;56.82;21.48
1706;-486;NULL;0;NULL;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;22.32;31.11
